"","accession_all","Freq"
"6801","NR_177798.1",0
"6802","NR_177799.1",0
"6803","NR_042692.1",0
"6804","NR_136804.1",0
"6805","NR_144724.1",0
"6806","NR_028757.1",0
"6807","NR_044640.1",0
"6808","NR_025026.1",0
"6809","NR_044948.1",0
"6810","NR_119247.1",0
"6811","NR_178490.1",0
"6812","NR_118710.1",0
"6813","NR_041850.1",0
"6814","NR_074919.1",0
"6815","NR_025694.1",0
"6816","NR_025795.1",0
"6817","NR_133737.1",0
"6818","NR_043971.1",0
"6819","NR_025348.1",0
"6820","NR_126176.1",0
"6821","NR_043578.1",0
"6822","NR_113315.1",0
"6823","NR_042962.1",0
"6824","NR_116807.1",0
"6825","NR_156094.1",0
"6826","NR_026038.1",0
"6827","NR_074128.1",0
"6828","NR_044641.2",0
"6829","NR_027603.1",0
"6830","NR_074996.1",0
"6831","NR_121797.1",0
"6832","NR_122056.1",0
"6833","NR_122067.1",0
"6834","NR_122068.1",0
"6835","NR_025125.1",0
"6836","NR_028662.1",0
"6837","NR_074955.1",0
"6838","NR_041851.1",0
"6839","NR_026439.1",0
"6840","NR_117109.1",0
"6841","NR_042142.1",0
"6842","NR_028830.1",0
"6843","NR_029177.1",0
"6844","NR_028897.1",0
"6845","NR_025350.1",0
"6846","NR_042143.1",0
"6847","NR_074945.1",0
"6848","NR_119006.1",0
"6849","NR_043808.1",0
"6850","NR_024887.1",0
"6851","NR_109308.1",0
"6852","NR_116806.1",0
"6853","NR_170437.1",0
"6854","NR_044601.1",0
"6855","NR_117108.1",0
"6856","NR_118709.1",0
"6857","NR_117882.1",0
"6858","NR_029305.1",0
"6859","NR_156089.1",0
"6860","NR_042971.1",0
"6861","NR_074930.1",0
"6862","NR_029176.1",0
"6863","NR_026423.1",0
"6864","NR_102510.1",0
"6865","NR_029306.1",0
"6866","NR_126285.1",0
"6867","NR_028895.1",0
"6868","NR_024858.1",0
"6869","NR_178384.1",0
"6870","NR_041854.1",0
"6871","NR_025406.1",0
"6872","NR_041849.1",0
"6873","NR_132328.1",0
"6874","NR_157739.1",0
"6875","NR_026351.1",0
"6876","NR_122091.1",0
"6877","NR_109747.1",0
"6878","NR_043981.1",0
"6879","NR_116551.1",0
"6880","NR_025746.1",0
"6881","NR_028730.1",0
"6882","NR_025142.1",0
"6883","NR_024947.1",0
"6884","NR_027608.1",0
"6885","NR_102777.1",0
"6886","NR_184602.1",0
"6887","NR_028732.1",0
"6888","NR_028731.1",0
"6889","NR_037008.1",0
"6890","NR_026410.1",0
"6891","NR_075068.1",0
"6892","NR_114757.1",0
"6893","NR_115128.1",0
"6894","NR_115129.1",0
"6895","NR_117587.1",0
"6896","NR_117588.1",0
"6897","NR_117589.1",0
"6898","NR_117590.1",0
"6899","NR_115338.1",0
"6900","NR_036846.1",0
"6901","NR_029336.2",0
"6902","NR_042045.1",0
"6903","NR_114758.1",0
"6904","NR_119246.1",0
"6905","NR_025638.1",0
"6906","NR_025979.1",0
"6907","NR_117745.2",0
"6908","NR_117746.2",0
"6909","NR_117747.2",0
"6910","NR_043639.1",0
"6911","NR_026354.1",0
"6912","NR_043705.1",0
"6913","NR_178897.1",0
"6914","NR_040977.1",0
"6915","NR_118711.1",0
"6916","NR_025150.1",0
"6917","NR_036967.1",0
"6918","NR_074907.1",0
"6919","NR_118816.1",0
"6920","NR_132701.1",0
"6921","NR_026061.1",0
"6922","NR_178579.1",0
"6923","NR_184634.1",0
"6924","NR_114367.1",0
"6925","NR_114368.1",0
"6926","NR_114369.1",0
"6927","NR_114370.1",0
"6928","NR_114371.1",0
"6929","NR_114372.1",0
"6930","NR_114373.1",0
"6931","NR_114374.1",0
"6932","NR_114375.1",0
"6933","NR_114376.1",0
"6934","NR_114377.1",0
"6935","NR_114378.1",0
"6936","NR_114379.1",0
"6937","NR_040975.1",0
"6938","NR_115979.1",0
"6939","NR_026480.1",0
"6940","NR_180887.1",0
"6941","NR_179352.1",0
"6942","NR_132594.1",0
"6943","NR_026028.1",0
"6944","NR_114432.1",0
"6945","NR_042019.1",0
"6946","NR_074900.1",0
"6947","NR_042018.1",0
"6948","NR_118772.1",0
"6949","NR_114508.1",0
"6950","NR_025349.1",0
"6951","NR_025407.1",0
"6952","NR_113205.1",0
"6953","NR_025378.1",0
"6954","NR_132593.1",0
"6955","NR_025079.1",0
"6956","NR_042432.1",0
"6957","NR_074118.1",0
"6958","NR_145936.1",0
"6959","NR_117486.1",0
"6960","NR_044460.1",0
"6961","NR_156095.1",0
"6962","NR_044459.1",0
"6963","NR_108637.1",0
"6964","NR_026350.1",0
"6965","NR_117453.1",0
"6966","NR_116695.1",0
"6967","NR_108631.1",0
"6968","NR_132705.1",0
"6969","NR_043143.1",0
"6970","NR_041848.1",0
"6971","NR_119258.1",0
"6972","NR_159236.1",0
"6973","NR_116693.1",0
"6974","NR_025163.1",0
"6975","NR_116694.1",0
"6976","NR_146355.1",0
"6977","NR_044591.1",0
"6978","NR_025257.1",0
"6979","NR_025991.1",0
"6980","NR_044782.1",0
"6981","NR_025990.1",0
"6982","NR_026497.1",0
"6983","NR_040976.1",0
"6984","NR_115066.1",0
"6985","NR_135886.1",0
"6986","NR_178703.1",0
"6987","NR_133738.1",0
"6988","NR_026348.1",0
"6989","NR_152680.1",0
"6990","NR_151899.1",0
"6991","NR_044074.1",0
"6992","NR_152681.1",0
"6993","NR_152682.1",0
"6994","NR_024900.1",0
"6995","NG_042071.1",0
"6996","NR_102770.2",0
"6997","NR_036973.1",0
"6998","NR_074605.1",0
"6999","NR_112655.1",0
"7000","NR_041853.1",0
"7001","NR_074942.1",0
"7002","NR_028780.1",0
"7003","NR_029289.1",0
"7004","NR_028742.1",0
"7005","NR_044653.1",0
"7006","NR_115678.1",0
"7007","NR_157797.1",0
"7008","NR_028896.1",0
"7009","NR_037125.1",0
"7010","NR_044680.2",0
"7011","NR_157796.1",0
"7012","NR_042044.1",0
"7013","NR_119110.1",0
"7014","NR_119245.1",0
"7015","NR_037081.1",0
"7016","NR_103939.1",0
"7017","NR_114759.1",0
"7018","NR_114760.1",0
"7019","NR_114761.1",0
"7020","NR_173613.1",0
"7021","NR_173612.1",0
"7022","NR_116707.1",0
"7023","NR_117786.1",0
"7024","NR_029320.1",0
"7025","NR_114691.1",0
"7026","NR_134719.1",0
"7027","NR_074132.1",0
"7028","NR_116868.1",0
"7029","NR_025551.1",0
"7030","NR_109421.1",0
"7031","NR_156976.1",0
"7032","NR_044919.1",0
"7033","NR_042202.1",0
"7034","NR_024933.1",0
"7035","NR_074129.1",0
"7036","NR_181157.1",0
"7037","NR_156977.1",0
"7038","NR_026411.1",0
"7039","NR_074131.1",0
"7040","NR_199440.1",0
"7041","NR_115694.1",0
"7042","NR_178271.1",0
"7043","NR_181964.1",0
"7044","NR_024949.1",0
"7045","NR_028729.1",0
"7046","NR_074331.1",0
"7047","NR_159908.1",0
"7048","NR_044861.1",0
"7049","NR_041484.1",0
"7050","NR_041852.1",0
"7051","NR_114555.1",0
"7052","NR_025194.1",0
"7053","NR_044172.1",0
"7054","NR_115991.1",0
"7055","NR_115992.1",0
"7056","NR_132388.1",0
"7057","NR_043297.1",0
"7058","NR_074579.1",0
"7059","NR_044832.2",0
"7060","NR_117718.1",0
"7061","NR_108684.1",0
"7062","NR_042970.1",0
"7063","NR_043579.1",0
"7064","NR_109724.1",0
"7065","NR_043571.1",0
"7066","NR_043521.1",0
"7067","NR_024916.1",0
"7068","NR_134720.1",0
"7069","NR_036969.1",0
"7070","NR_104990.1",0
"7071","NR_199409.1",0
"7072","NR_117122.1",0
"7073","NR_178701.1",0
"7074","NR_178793.1",0
"7075","NR_025038.1",0
"7076","NR_026413.1",0
"7077","NR_115861.1",0
"7078","NR_108301.1",0
"7079","NR_036970.1",0
"7080","NR_029364.2",0
"7081","NR_044775.1",0
"7082","NR_041778.1",0
"7083","NR_180811.1",0
"7084","NR_042581.1",0
"7085","NR_113296.1",0
"7086","NR_117110.1",0
"7087","NR_179335.1",0
"7088","NR_036764.1",0
"7089","NR_043640.1",0
"7090","NR_181720.1",0
"7091","NR_121723.1",0
"7092","NR_026109.1",0
"7093","NR_148765.1",0
"7094","NR_026459.1",0
"7095","NR_026461.1",0
"7096","NR_026460.1",0
"7097","NR_126221.1",0
"7098","NR_156840.1",0
"7099","NR_117417.1",0
"7100","NR_115850.1",0
"7101","NR_118353.1",0
"7102","NR_074463.1",0
"7103","NR_115927.2",0
"7104","NR_042969.1",0
"7105","NR_044206.1",0
"7106","NR_074971.1",0
"7107","NR_042816.1",0
"7108","NR_114880.1",0
"7109","NR_156982.1",0
"7110","NR_042814.1",0
"7111","NR_025270.1",0
"7112","NR_075040.1",0
"7113","NR_102931.1",0
"7114","NR_074374.1",0
"7115","NR_116216.1",0
"7116","NR_042810.1",0
"7117","NR_104706.1",0
"7118","NR_114559.1",0
"7119","NR_102882.1",0
"7120","NR_121678.1",0
"7121","NR_178704.1",0
"7122","NR_026012.1",0
"7123","NR_114607.1",0
"7124","NR_025973.1",0
"7125","NR_043213.1",0
"7126","NR_026407.1",0
"7127","NR_026175.1",0
"7128","NR_043214.1",0
"7129","NR_029275.1",0
"7130","NR_029276.1",0
"7131","NR_044205.1",0
"7132","NR_148794.1",0
"7133","NR_041309.1",0
"7134","NR_029034.1",0
"7135","NR_041793.1",0
"7136","NR_027582.1",0
"7137","NR_025081.1",0
"7138","NR_116429.1",0
"7139","NR_199985.1",0
"7140","NR_044212.1",0
"7141","NR_173666.1",0
"7142","NR_180868.1",0
"7143","NR_044214.1",0
"7144","NR_152075.1",0
"7145","NR_044213.1",0
"7146","NR_156850.1",0
"7147","NR_104723.1",0
"7148","NR_117250.1",0
"7149","NR_109742.1",0
"7150","NR_180153.1",0
"7151","NR_181120.1",0
"7152","NR_044291.1",0
"7153","NR_179065.1",0
"7154","NR_117855.1",0
"7155","NR_146010.1",0
"7156","NR_147759.1",0
"7157","NR_179951.1",0
"7158","NR_181457.1",0
"7159","NR_181513.1",0
"7160","NR_044036.1",0
"7161","NR_042324.1",0
"7162","NR_132697.1",0
"7163","NR_170430.1",0
"7164","NR_044599.1",0
"7165","NR_171486.1",0
"7166","NR_028838.1",0
"7167","NR_156863.1",0
"7168","NR_181423.1",0
"7169","NR_134018.1",0
"7170","NR_117516.1",0
"7171","NR_181057.1",0
"7172","NR_042171.1",0
"7173","NR_113618.1",0
"7174","NR_115565.1",0
"7175","NR_181818.1",0
"7176","NR_180596.1",0
"7177","NR_043702.1",0
"7178","NR_042544.1",0
"7179","NR_114333.1",0
"7180","NR_112715.1",0
"7181","NR_114252.1",0
"7182","NR_044368.1",0
"7183","NR_028862.1",0
"7184","NR_179301.1",0
"7185","NR_113355.1",0
"7186","NR_025680.1",0
"7187","NR_179669.1",0
"7188","NR_113356.1",0
"7189","NR_041895.1",0
"7190","NR_026229.1",0
"7191","NR_043231.1",0
"7192","NR_113357.1",0
"7193","NR_041666.1",0
"7194","NR_109607.1",0
"7195","NR_178428.1",0
"7196","NR_133739.1",0
"7197","NR_181356.1",0
"7198","NR_024782.1",0
"7199","NR_137222.1",0
"7200","NR_044472.1",0
"7201","NR_178821.1",0
"7202","NR_104942.1",0
"7203","NR_104742.1",0
"7204","NR_199886.1",0
"7205","NR_199887.1",0
"7206","NR_199888.1",0
"7207","NR_199979.1",0
"7208","NR_134020.1",0
"7209","NR_041972.1",0
"7210","NR_118856.1",0
"7211","NR_119368.1",0
"7212","NR_117737.2",0
"7213","NR_117738.2",0
"7214","NR_041921.1",0
"7215","NR_041924.1",0
"7216","NR_118134.1",0
"7217","NR_041922.1",0
"7218","NR_151914.1",0
"7219","NR_180135.1",0
"7220","NR_174300.1",0
"7221","NR_181708.1",0
"7222","NR_181128.1",0
"7223","NR_179077.1",0
"7224","NR_180158.1",0
"7225","NR_041923.1",0
"7226","NR_176509.1",0
"7227","NR_173685.1",0
"7228","NR_157748.1",0
"7229","NR_173683.1",0
"7230","NR_199410.1",0
"7231","NR_199411.1",0
"7232","NR_176508.1",0
"7233","NR_179275.1",0
"7234","NR_029235.1",0
"7235","NR_074876.1",0
"7236","NR_118360.1",0
"7237","NR_043385.1",0
"7238","NR_074885.1",0
"7239","NR_125593.1",0
"7240","NR_116932.1",0
"7241","NR_117306.1",0
"7242","NR_108518.1",0
"7243","NR_044483.1",0
"7244","NR_117963.1",0
"7245","NR_042390.1",0
"7246","NR_116686.1",0
"7247","NR_043316.1",0
"7248","NR_116684.1",0
"7249","NR_044482.1",0
"7250","NR_117962.1",0
"7251","NR_116462.1",0
"7252","NR_037025.1",0
"7253","NR_116685.1",0
"7254","NR_118596.1",0
"7255","NR_119120.1",0
"7256","NR_181737.1",0
"7257","NR_026273.1",0
"7258","NR_116683.1",0
"7259","NR_043065.1",0
"7260","NR_116687.1",0
"7261","NR_024767.1",0
"7262","NR_112224.1",0
"7263","NR_112775.1",0
"7264","NR_148862.1",0
"7265","NR_042158.1",0
"7266","NR_074166.1",0
"7267","NR_181407.1",0
"7268","NR_181406.1",0
"7269","NR_109598.1",0
"7270","NR_148651.1",0
"7271","NR_149782.1",0
"7272","NR_042397.1",0
"7273","NR_041369.1",0
"7274","NR_108377.1",0
"7275","NR_043322.1",0
"7276","NR_109582.1",0
"7277","NR_044554.1",0
"7278","NR_179733.1",0
"7279","NR_041274.1",0
"7280","NR_043455.1",0
"7281","NR_041273.1",0
"7282","NR_113944.1",0
"7283","NR_159895.1",0
"7284","NR_041272.1",0
"7285","NR_113943.1",0
"7286","NR_159124.1",0
"7287","NR_136484.1",0
"7288","NR_179802.1",0
"7289","NR_180155.1",0
"7290","NR_177800.1",0
"7291","NR_177801.1",0
"7292","NR_177802.1",0
"7293","NR_177803.1",0
"7294","NR_177804.1",0
"7295","NR_177805.1",0
"7296","NR_025307.1",0
"7297","NR_026098.1",0
"7298","NR_113774.1",0
"7299","NR_197741.1",0
"7300","NR_179508.1",0
"7301","NR_149777.1",0
"7302","NR_134021.1",0
"7303","NR_157744.1",0
"7304","NR_134022.1",0
"7305","NR_148625.1",0
"7306","NR_157743.1",0
"7307","NR_108861.1",0
"7308","NR_137368.1",0
"7309","NR_043928.1",0
"7310","NR_181119.1",0
"7311","NR_144580.1",0
"7312","NR_116676.1",0
"7313","NR_133740.1",0
"7314","NR_197707.1",0
"7315","NR_146690.1",0
"7316","NR_179833.1",0
"7317","NR_044645.2",0
"7318","NR_179638.1",0
"7319","NR_148300.1",0
"7320","NR_180540.1",0
"7321","NR_174329.1",0
"7322","NR_121783.2",0
"7323","NR_136493.1",0
"7324","NR_144722.1",0
"7325","NR_186875.1",0
"7326","NR_172693.1",0
"7327","NR_172662.1",0
"7328","NR_172663.1",0
"7329","NR_201723.1",0
"7330","NR_189238.1",0
"7331","NR_189237.1",0
"7332","NR_201724.1",0
"7333","NR_201725.1",0
"7334","NR_156910.1",0
"7335","NR_148820.1",0
"7336","NR_180977.1",0
"7337","NR_170532.1",0
"7338","NR_170533.1",0
"7339","NR_170534.1",0
"7340","NR_181016.1",0
"7341","NR_180843.1",0
"7342","NR_181015.1",0
"7343","NR_170535.1",0
"7344","NR_170536.1",0
"7345","NR_108529.1",0
"7346","NR_117042.1",0
"7347","NR_170537.1",0
"7348","NR_108217.1",0
"7349","NR_170538.1",0
"7350","NR_108216.1",0
"7351","NR_025833.1",0
"7352","NR_114106.1",0
"7353","NR_199291.1",0
"7354","NR_176531.1",0
"7355","NR_112175.1",0
"7356","NR_114995.1",0
"7357","NR_199292.1",0
"7358","NR_164867.1",0
"7359","NR_181879.1",0
"7360","NR_147381.1",0
"7361","NR_044476.1",0
"7362","NR_109479.1",0
"7363","NR_043725.1",0
"7364","NR_180108.1",0
"7365","NR_042335.1",0
"7366","NR_152038.1",0
"7367","NR_027533.1",0
"7368","NR_074368.1",0
"7369","NR_171424.1",0
"7370","NR_179069.1",0
"7371","NR_170486.1",0
"7372","NR_041372.1",0
"7373","NR_042226.1",0
"7374","NR_109488.1",0
"7375","NR_134721.1",0
"7376","NR_044041.1",0
"7377","NR_113977.1",0
"7378","NR_169396.1",0
"7379","NR_179155.1",0
"7380","NR_117212.1",0
"7381","NR_170487.1",0
"7382","NR_180678.1",0
"7383","NR_134722.1",0
"7384","NR_117263.1",0
"7385","NR_180681.1",0
"7386","NR_179073.1",0
"7387","NR_109648.1",0
"7388","NR_175487.1",0
"7389","NR_156171.1",0
"7390","NR_158147.1",0
"7391","NR_199441.1",0
"7392","NR_178812.1",0
"7393","NR_157997.1",0
"7394","NR_171456.1",0
"7395","NR_171453.1",0
"7396","NR_156172.1",0
"7397","NR_157998.1",0
"7398","NR_041370.1",0
"7399","NR_171455.1",0
"7400","NR_152698.1",0
"7401","NR_040974.1",0
"7402","NR_114075.1",0
"7403","NR_145542.1",0
"7404","NR_117948.1",0
"7405","NR_121724.1",0
"7406","NR_043258.1",0
"7407","NR_113947.1",0
"7408","NR_109691.1",0
"7409","NR_042691.1",0
"7410","NR_157999.1",0
"7411","NR_171458.1",0
"7412","NR_178905.1",0
"7413","NR_171457.1",0
"7414","NR_044539.1",0
"7415","NR_171454.1",0
"7416","NR_179705.1",0
"7417","NR_175549.1",0
"7418","NR_044540.1",0
"7419","NR_116006.1",0
"7420","NR_026505.1",0
"7421","NR_113134.1",0
"7422","NR_116958.1",0
"7423","NR_113230.1",0
"7424","NR_025484.1",0
"7425","NR_113135.1",0
"7426","NR_113063.1",0
"7427","NR_201652.1",0
"7428","NR_178264.1",0
"7429","NR_181757.1",0
"7430","NR_176530.1",0
"7431","NR_180838.1",0
"7432","NR_117499.1",0
"7433","NR_181791.1",0
"7434","NR_043619.1",0
"7435","NR_151964.1",0
"7436","NR_181451.1",0
"7437","NR_158015.1",0
"7438","NR_132601.1",0
"7439","NR_180666.1",0
"7440","NR_156149.1",0
"7441","NR_043911.1",0
"7442","NR_102438.1",0
"7443","NR_132335.1",0
"7444","NR_180298.1",0
"7445","NR_028624.1",0
"7446","NR_041379.1",0
"7447","NR_178720.1",0
"7448","NR_024734.1",0
"7449","NR_114072.1",0
"7450","NR_125523.1",0
"7451","NR_116992.1",0
"7452","NR_135725.1",0
"7453","NR_170428.1",0
"7454","NR_169334.1",0
"7455","NR_043421.1",0
"7456","NR_113649.1",0
"7457","NR_114477.1",0
"7458","NR_037000.1",0
"7459","NR_043423.1",0
"7460","NR_112065.1",0
"7461","NR_113617.1",0
"7462","NR_113653.1",0
"7463","NR_114478.1",0
"7464","NR_115922.1",0
"7465","NR_112808.1",0
"7466","NR_042831.1",0
"7467","NR_044900.1",0
"7468","NR_108987.1",0
"7469","NR_044898.1",0
"7470","NR_044901.1",0
"7471","NR_125567.1",0
"7472","NR_104503.1",0
"7473","NR_042700.1",0
"7474","NR_178353.1",0
"7475","NR_158119.1",0
"7476","NR_043898.1",0
"7477","NR_179685.1",0
"7478","NR_147748.1",0
"7479","NR_179102.1",0
"7480","NR_115813.1",0
"7481","NR_159123.1",0
"7482","NR_173598.1",0
"7483","NR_165730.1",0
"7484","NR_186877.1",0
"7485","NR_164919.1",0
"7486","NR_041948.1",0
"7487","NR_044902.1",0
"7488","NR_108991.1",0
"7489","NR_165712.1",0
"7490","NR_136429.1",0
"7491","NR_024768.1",0
"7492","NR_024769.1",0
"7493","NR_125649.1",0
"7494","NR_024770.1",0
"7495","NR_118487.1",0
"7496","NR_117612.1",0
"7497","NR_179353.1",0
"7498","NR_125469.1",0
"7499","NR_042184.1",0
"7500","NR_189179.1",0
"7501","NR_189692.1",0
"7502","NR_189690.1",0
"7503","NR_189691.1",0
"7504","NR_180698.1",0
"7505","NR_037089.1",0
"7506","NR_074377.1",0
"7507","NR_112038.1",0
"7508","NR_113158.1",0
"7509","NR_042840.1",0
"7510","NR_147380.1",0
"7511","NR_042228.2",0
"7512","NR_147752.1",0
"7513","NR_148585.1",0
"7514","NR_118741.1",0
"7515","NR_037059.1",0
"7516","NR_074500.2",0
"7517","NR_044747.1",0
"7518","NR_148800.1",0
"7519","NR_025962.1",0
"7520","NR_121714.1",0
"7521","NR_157649.1",0
"7522","NR_074155.1",0
"7523","NR_074513.2",0
"7524","NR_044746.1",0
"7525","NR_074386.1",0
"7526","NR_104685.1",0
"7527","NR_118696.1",0
"7528","NR_180436.1",0
"7529","NR_175550.1",0
"7530","NR_170431.1",0
"7531","NR_170432.1",0
"7532","NR_109076.1",0
"7533","NR_137230.1",0
"7534","NR_115270.1",0
"7535","NR_144731.1",0
"7536","NR_180800.1",0
"7537","NR_118643.1",0
"7538","NR_040908.1",0
"7539","NR_113723.1",0
"7540","NR_115061.1",0
"7541","NR_177042.1",0
"7542","NR_177806.1",0
"7543","NR_179283.1",0
"7544","NR_180888.1",0
"7545","NR_181771.1",0
"7546","NR_044259.1",0
"7547","NR_180413.1",0
"7548","NR_116021.1",0
"7549","NR_136481.1",0
"7550","NR_179108.1",0
"7551","NR_180185.1",0
"7552","NR_042267.1",0
"7553","NR_113592.1",0
"7554","NR_115201.1",0
"7555","NR_115236.1",0
"7556","NR_036862.1",0
"7557","NR_180184.1",0
"7558","NR_180186.1",0
"7559","NR_179701.1",0
"7560","NR_197745.1",0
"7561","NR_158149.1",0
"7562","NR_116409.1",0
"7563","NR_074114.1",0
"7564","NR_115046.1",0
"7565","NR_179284.1",0
"7566","NR_028613.1",0
"7567","NR_112597.1",0
"7568","NR_136430.1",0
"7569","NR_042471.2",0
"7570","NR_112974.1",0
"7571","NR_042430.2",0
"7572","NR_137351.1",0
"7573","NR_170513.1",0
"7574","NR_179282.1",0
"7575","NR_145846.1",0
"7576","NR_156965.1",0
"7577","NR_153697.1",0
"7578","NR_041373.1",0
"7579","NR_043270.1",0
"7580","NR_074305.1",0
"7581","NR_151966.1",0
"7582","NR_136787.1",0
"7583","NR_157720.1",0
"7584","NR_132395.1",0
"7585","NR_179174.1",0
"7586","NR_178592.1",0
"7587","NR_156018.1",0
"7588","NR_201918.1",0
"7589","NR_148570.1",0
"7590","NR_158127.1",0
"7591","NR_146691.1",0
"7592","NR_146692.1",0
"7593","NR_146693.1",0
"7594","NR_134024.1",0
"7595","NR_169415.1",0
"7596","NR_041264.1",0
"7597","NR_109684.2",0
"7598","NR_109685.1",0
"7599","NR_199442.1",0
"7600","NR_116609.1",0
"7601","NR_114318.1",0
"7602","NR_179717.1",0
"7603","NR_115095.1",0
"7604","NR_113385.1",0
"7605","NR_024807.1",0
"7606","NR_179460.1",0
"7607","NR_125606.1",0
"7608","NR_147403.1",0
"7609","NR_180523.1",0
"7610","NR_144707.1",0
"7611","NR_042482.1",0
"7612","NR_113893.1",0
"7613","NR_114539.1",0
"7614","NR_178817.1",0
"7615","NR_165690.1",0
"7616","NR_133053.1",0
"7617","NR_201726.1",0
"7618","NR_132287.2",0
"7619","NR_104557.1",0
"7620","NR_148334.1",0
"7621","NR_148333.1",0
"7622","NR_136431.1",0
"7623","NR_024640.1",0
"7624","NR_145647.1",0
"7625","NR_148649.1",0
"7626","NR_044977.1",0
"7627","NR_116756.1",0
"7628","NR_179167.1",0
"7629","NR_180237.1",0
"7630","NR_028912.1",0
"7631","NR_113615.1",0
"7632","NR_117679.1",0
"7633","NR_118568.1",0
"7634","NR_102794.2",0
"7635","NR_044978.1",0
"7636","NR_118011.1",0
"7637","NR_042154.1",0
"7638","NR_126208.1",0
"7639","NR_180236.1",0
"7640","NR_028993.1",0
"7641","NR_113321.1",0
"7642","NR_042349.1",0
"7643","NR_146667.2",0
"7644","NR_116430.1",0
"7645","NR_179254.1",0
"7646","NR_180451.1",0
"7647","NR_179166.1",0
"7648","NR_179946.1",0
"7649","NR_117547.1",0
"7650","NR_180450.1",0
"7651","NR_025567.1",0
"7652","NR_113410.1",0
"7653","NR_043681.1",0
"7654","NR_044715.2",0
"7655","NR_118128.1",0
"7656","NR_044289.1",0
"7657","NR_109727.1",0
"7658","NR_178249.1",0
"7659","NR_042375.1",0
"7660","NR_029337.1",0
"7661","NR_113929.1",0
"7662","NR_028748.1",0
"7663","NR_113899.1",0
"7664","NR_115763.1",0
"7665","NR_114777.2",0
"7666","NR_145937.1",0
"7667","NR_043285.1",0
"7668","NR_044121.1",0
"7669","NR_114016.1",0
"7670","NR_042386.1",0
"7671","NR_044852.1",0
"7672","NR_113931.1",0
"7673","NR_104560.1",0
"7674","NR_119280.1",0
"7675","NR_114778.2",0
"7676","NR_024905.1",0
"7677","NR_119291.1",0
"7678","NR_113923.1",0
"7679","NR_114779.2",0
"7680","NR_041708.1",0
"7681","NR_118924.1",0
"7682","NR_113926.1",0
"7683","NR_114780.2",0
"7684","NR_156980.1",0
"7685","NR_042389.1",0
"7686","NR_135720.1",0
"7687","NR_119293.1",0
"7688","NR_024904.1",0
"7689","NR_113927.1",0
"7690","NR_114781.2",0
"7691","NR_174223.1",0
"7692","NR_036922.1",0
"7693","NR_113257.1",0
"7694","NR_113900.1",0
"7695","NR_114649.1",0
"7696","NR_040789.1",0
"7697","NR_113901.1",0
"7698","NR_113902.1",0
"7699","NR_114782.1",0
"7700","NR_115765.1",0
"7701","NR_042054.1",0
"7702","NR_112039.1",0
"7703","NR_113903.1",0
"7704","NR_113904.1",0
"7705","NR_114742.1",0
"7706","NR_115764.1",0
"7707","NR_179278.1",0
"7708","NR_113924.1",0
"7709","NR_104559.2",0
"7710","NR_043793.1",0
"7711","NR_113932.1",0
"7712","NR_115121.1",0
"7713","NR_028795.1",0
"7714","NR_113936.1",0
"7715","NR_042897.1",0
"7716","NR_037082.1",0
"7717","NR_113256.1",0
"7718","NR_113574.1",0
"7719","NR_114452.1",0
"7720","NR_114743.1",0
"7721","NR_114783.2",0
"7722","NR_075022.1",0
"7723","NR_174228.1",0
"7724","NR_201653.1",0
"7725","NR_181755.1",0
"7726","NR_025625.1",0
"7727","NR_104571.1",0
"7728","NR_117562.1",0
"7729","NR_181559.1",0
"7730","NR_114648.1",0
"7731","NR_042055.1",0
"7732","NR_113905.1",0
"7733","NR_114453.1",0
"7734","NR_144723.2",0
"7735","NR_179501.1",0
"7736","NR_028794.1",0
"7737","NR_113937.1",0
"7738","NR_024906.1",0
"7739","NR_113906.1",0
"7740","NR_114784.2",0
"7741","NR_174225.1",0
"7742","NR_125610.1",0
"7743","NR_043794.1",0
"7744","NR_113933.1",0
"7745","NR_115122.1",0
"7746","NR_029040.1",0
"7747","NR_113938.1",0
"7748","NR_174226.1",0
"7749","NR_118050.1",0
"7750","NR_028705.1",0
"7751","NR_113907.1",0
"7752","NR_115762.1",0
"7753","NR_114785.2",0
"7754","NR_117519.1",0
"7755","NR_026499.1",0
"7756","NR_113908.1",0
"7757","NR_041933.1",0
"7758","NR_113934.1",0
