"","rad_dada2_accession_all","Freq"
"12943","L0M14_RS24695",0
"12944","L0M14_RS26625",0
"12945","L0M14_RS26995",0
"12946","L0M14_RS27925",0
"12947","L0M14_RS29960",0
"12948","EL262_RS00830",0
"12949","EL262_RS01505",0
"12950","EL262_RS03800",0
"12951","EL262_RS05700",0
"12952","EL262_RS09520",0
"12953","AORI_RS47085",0
"12954","AORI_RS50090",0
"12955","AORI_RS66225",0
"12956","AORI_RS69875",0
"12957","N2K98_RS01080",0
"12958","N2K98_RS02355",0
"12959","N2K98_RS02375",0
"12960","N2K98_RS06435",0
"12961","N2K98_RS06455",0
"12962","N2K98_RS11285",0
"12963","ABID12_RS20725",0
"12964","ABFX45_RS45780",0
"12965","ABFX45_RS46315",0
"12966","I6G91_RS03895",0
"12967","I6G91_RS04420",0
"12968","CPPEL_RS00630",0
"12969","CPPEL_RS02155",0
"12970","CPPEL_RS06115",0
"12971","CPPEL_RS08035",0
"12972","AAV28_RS03935",0
"12973","ACFFVE_RS15185",0
"12974","ACFFVE_RS15215",0
"12975","RAK07_RS02520",0
"12976","RAK07_RS02945",0
"12977","V1795_RS16735",0
"12978","K358_RS0110285",0
"12979","K358_RS0101190",0
"12980","K358_RS0102895",0
"12981","K358_RS0103045",0
"12982","OFY17_RS14855",0
"12983","OFY17_RS14860",0
"12984","AMD00_RS22605",0
"12985","AMD00_RS22500",0
"12986","ONZ54_RS00360",0
"12987","ONZ54_RS00625",0
"12988","ONZ54_RS01315",0
"12989","ONZ54_RS01710",0
"12990","ONZ54_RS04100",0
"12991","ONZ54_RS18250",0
"12992","ONZ54_RS19140",0
"12993","ONZ54_RS20855",0
"12994","ONZ54_RS22015",0
"12995","ONZ54_RS22370",0
"12996","D6V41_RS18035",0
"12997","NO931_RS20555",0
"12998","NO931_RS04240",0
"12999","NO931_RS10645",0
"13000","C1877_RS14980",0
"13001","G6N78_RS05500",0
"13002","G6N78_RS07290",0
"13003","G6N78_RS08175",0
"13004","G6N78_RS21405",0
"13005","ACZ5R2_RS00020",0
"13006","ACZ5R2_RS01225",0
"13007","ACZ5R2_RS01255",0
"13008","ACZ5R2_RS01280",0
"13009","ACZ5R2_RS01565",0
"13010","ACZ5R2_RS01580",0
"13011","ACZ5R2_RS01600",0
"13012","ACZ5R2_RS01890",0
"13013","ACZ5R2_RS02140",0
"13014","ACZ5R2_RS04205",0
"13015","ACZ5R2_RS04230",0
"13016","ACZ5R2_RS15285",0
"13017","ACFDR6_RS15435",0
"13018","IE200_RS20430",0
"13019","CGLY_RS09290",0
"13020","CGLY_RS13040",0
"13021","CGLY_RS15585",0
"13022","CGLY_RS15615",0
"13023","FACI_RS03525",0
"13024","D0T92_RS00085",0
"13025","D0T92_RS00155",0
"13026","D0T92_RS00785",0
"13027","D0T92_RS08475",0
"13028","BUB48_RS00010",0
"13029","BUB48_RS12205",0
"13030","BUB48_RS16975",0
"13031","BUB48_RS11725",0
"13032","BUB48_RS14815",0
"13033","G6N49_RS03685",0
"13034","G6N49_RS07960",0
"13035","GA0074696_RS03930",0
"13036","GA0074696_RS09410",0
"13037","GA0074696_RS16265",0
"13038","GA0074696_RS20920",0
"13039","FED51_RS00105",0
"13040","FED51_RS00235",0
"13041","FED51_RS00570",0
"13042","FED51_RS00640",0
"13043","FED51_RS01440",0
"13044","FED51_RS03030",0
"13045","FED51_RS03415",0
"13046","FED51_RS05005",0
"13047","CQA53_RS06125",0
"13048","LWP20_RS17905",0
"13049","AOQ57_RS02620",0
"13050","AOQ57_RS08060",0
"13051","GCWU000282_RS03490",0
"13052","GCWU000282_RS08400",0
"13053","GCWU000282_RS10490",0
"13054","GCWU000282_RS12715",0
"13055","JWG45_RS15040",0
"13056","ABMA59_RS12760",0
"13057","I579_RS00005",0
"13058","I579_RS02820",0
"13059","I579_RS02880",0
"13060","I579_RS03810",0
"13061","I579_RS06375",0
"13062","I579_RS06435",0
"13063","I579_RS09800",0
"13064","GD627_RS16415",0
"13065","ACE41H_RS20015",0
"13066","ACE41H_RS07655",0
"13067","ACE41H_RS25085",0
"13068","ACE41H_RS25120",0
"13069","ACE41H_RS11020",0
"13070","ACDC67_RS07430",0
"13071","QIA35_RS02675",0
"13072","HMPREF0663_RS01625",0
"13073","HMPREF0663_RS01630",0
"13074","NSA57_RS07435",0
"13075","NSA57_RS19455",0
"13076","FPZ11_RS00875",0
"13077","FPZ11_RS17330",0
"13078","IEV00_RS11080",0
"13079","ACYQ8E_RS07200",0
"13080","ACYQ8E_RS07225",0
"13081","KCQ71_RS26740",0
"13082","ABOD76_RS06485",0
"13083","ABOD76_RS09675",0
"13084","ABOD76_RS19240",0
"13085","AABD74_RS00135",0
"13086","AABD74_RS02440",0
"13087","AABD74_RS10235",0
"13088","AABD74_RS16920",0
"13089","GBF35_RS10045",0
"13090","GBF35_RS33300",0
"13091","GBF35_RS39150",0
"13092","GBF35_RS43955",0
"13093","GBF35_RS47975",0
"13094","JM93_RS21635",0
"13095","JM93_RS20550",0
"13096","ACFPLB_RS17610",0
"13097","MIO91_RS00050",0
"13098","MIO91_RS01540",0
"13099","MIO91_RS03835",0
"13100","MIO91_RS07090",0
"13101","MIO91_RS10635",0
"13102","OS889_RS02355",0
"13103","OS889_RS09595",0
"13104","BX588_RS30960",0
"13105","ABS772_RS21625",0
"13106","BBBF_RS06680",0
"13107","BBBF_RS09005",0
"13108","ACLHHF_RS02200",0
"13109","JMV54_RS10625",0
"13110","BV82_RS01305",0
"13111","BV82_RS03870",0
"13112","BV82_RS05060",0
"13113","BV82_RS09580",0
"13114","BV82_RS20625",0
"13115","BV82_RS22965",0
"13116","BV82_RS24325",0
"13117","C5F75_RS06805",0
"13118","C5F75_RS05055",0
"13119","C5F75_RS01275",0
"13120","J8N69_RS01630",0
"13121","J8N69_RS04665",0
"13122","J8N69_RS06810",0
"13123","J8N69_RS07205",0
"13124","J8N69_RS09150",0
"13125","J8N69_RS10565",0
"13126","J8N69_RS10825",0
"13127","J8N69_RS15540",0
"13128","WCX18_RS09405",0
"13129","WCX18_RS10780",0
"13130","WCX18_RS12570",0
"13131","BLS48_RS34610",0
"13132","BLS48_RS34005",0
"13133","BLS48_RS00005",0
"13134","AABB81_RS16035",0
"13135","OEU88_RS00030",0
"13136","OEU88_RS05760",0
"13137","OEU88_RS15785",0
"13138","OEU88_RS17235",0
"13139","ACSDQ9_RS00010",0
"13140","ACSDQ9_RS12130",0
"13141","ACSDQ9_RS13585",0
"13142","ESB00_RS15855",0
"13143","GQY20_RS31700",0
"13144","GQY20_RS00005",0
"13145","GQY20_RS31500",0
"13146","GQY20_RS31830",0
"13147","GQY20_RS31865",0
"13148","BMW39_RS19065",0
"13149","BMW39_RS05135",0
"13150","L0Y14_RS14620",0
"13151","L0Y14_RS14650",0
"13152","E9531_RS17205",0
"13153","ABD635_RS00490",0
"13154","ABD635_RS03565",0
"13155","ABD635_RS09495",0
"13156","ABD635_RS11935",0
"13157","KHA99_RS29810",0
"13158","KHA99_RS30280",0
"13159","KHA99_RS30535",0
"13160","KHA99_RS08005",0
"13161","KHA99_RS22770",0
"13162","KHA99_RS27365",0
"13163","KHA99_RS29390",0
"13164","KHA99_RS29395",0
"13165","PFY00_RS03010",0
"13166","G3580_RS12585",0
"13167","G3580_RS14275",0
"13168","G3580_RS15510",0
"13169","R7226_RS20430",0
"13170","LK409_RS06550",0
"13171","LK409_RS10135",0
"13172","LK409_RS17025",0
"13173","MMOL_RS00990",0
"13174","MMOL_RS03305",0
"13175","FFM81_RS02160",0
"13176","FFM81_RS03915",0
"13177","FFM81_RS20835",0
"13178","G6N33_RS19750",0
"13179","Q333_RS16300",0
"13180","DWB79_RS04540",0
"13181","DWB79_RS07395",0
"13182","T496_RS0101705",0
"13183","T496_RS0106305",0
"13184","ACOKFG_RS00025",0
"13185","ACOKFG_RS08725",0
"13186","I6L54_RS00240",0
"13187","I6L54_RS00820",0
"13188","I6L54_RS01260",0
"13189","I6L54_RS03490",0
"13190","I6L54_RS07675",0
"13191","I6L54_RS20435",0
"13192","I6L54_RS22895",0
"13193","I6L54_RS23645",0
"13194","KMZ30_RS21340",0
"13195","OB69_RS17645",0
"13196","H9661_RS19315",0
"13197","FFM84_RS16000",0
"13198","DT23_RS16880",0
"13199","LQF12_RS06840",0
"13200","LQF12_RS12840",0
"13201","TPAL_RS14140",0
"13202","TPAL_RS14125",0
"13203","TPAL_RS13795",0
"13204","TPAL_RS10735",0
"13205","TPAL_RS13800",0
"13206","TPAL_RS08845",0
"13207","TPAL_RS10730",0
"13208","TPAL_RS13030",0
"13209","TPAL_RS14160",0
"13210","TPAL_RS14075",0
"13211","N0B48_RS22855",0
"13212","H4F98_RS16505",0
"13213","BMW71_RS23455",0
"13214","BMW71_RS04720",0
"13215","BMW71_RS21645",0
"13216","BMW71_RS22420",0
"13217","ADU73_RS00885",0
"13218","ADU73_RS05260",0
"13219","ADU73_RS06790",0
"13220","ADU73_RS08135",0
"13221","QGN23_RS07115",0
"13222","QGN23_RS08345",0
"13223","QGN23_RS08380",0
"13224","QGN23_RS13010",0
"13225","JMJ56_RS32565",0
"13226","JMJ56_RS33205",0
"13227","JMJ56_RS33425",0
"13228","JMJ56_RS25285",0
"13229","JMJ56_RS06935",0
"13230","K2O51_RS03315",0
"13231","K2O51_RS05830",0
"13232","K2O51_RS05860",0
"13233","K2O51_RS21490",0
"13234","K2O51_RS28440",0
"13235","K2O51_RS29430",0
"13236","LUCIF_RS24380",0
"13237","LUCIF_RS23530",0
"13238","LUCIF_RS23515",0
"13239","LUCIF_RS23485",0
"13240","LUCIF_RS24355",0
"13241","LUCIF_RS00150",0
"13242","LUCIF_RS08115",0
"13243","LUCIF_RS00020",0
"13244","LUCIF_RS00175",0
"13245","LUCIF_RS00060",0
"13246","LUCIF_RS00005",0
"13247","LUCIF_RS14375",0
"13248","LUCIF_RS04825",0
"13249","LUCIF_RS13740",0
"13250","LUCIF_RS00040",0
"13251","LUCIF_RS10840",0
"13252","LUCIF_RS15615",0
"13253","LUCIF_RS17840",0
"13254","LUCIF_RS26590",0
"13255","dnl_RS07265",0
"13256","dnl_RS07290",0
"13257","dnl_RS26685",0
"13258","dnl_RS26710",0
"13259","JS278_RS06960",0
"13260","JS278_RS11485",0
"13261","JS278_RS11555",0
"13262","FGS76_RS00915",0
"13263","MAF46_RS06015",0
"13264","EAH89_RS30570",0
"13265","EAH89_RS14490",0
"13266","EAH89_RS30960",0
"13267","EAH89_RS17010",0
"13268","EAH89_RS26250",0
"13269","EAH89_RS27760",0
"13270","J2Z20_RS07205",0
"13271","J2Z20_RS09805",0
"13272","J2Z20_RS12075",0
"13273","J2Z20_RS14175",0
"13274","J2Z20_RS17825",0
"13275","BLT92_RS02700",0
"13276","BLT92_RS05880",0
"13277","BLT92_RS17090",0
"13278","FO014_RS05620",0
"13279","FO014_RS08435",0
"13280","FO014_RS08620",0
"13281","FO014_RS10110",0
"13282","FO014_RS10730",0
"13283","FO014_RS11755",0
"13284","FO014_RS15750",0
"13285","DH96_RS00765",0
"13286","DAT37_RS04210",0
"13287","ABD225_RS00190",0
"13288","ICN29_RS06315",0
"13289","VIN30_RS11435",0
"13290","MF646_RS17340",0
"13291","MF646_RS18520",0
"13292","MF646_RS23095",0
"13293","AAHF54_RS02445",0
"13294","CN673_RS20390",0
"13295","T479_RS00040",0
"13296","T479_RS00060",0
"13297","T479_RS00215",0
"13298","T479_RS00515",0
"13299","T479_RS00920",0
"13300","T479_RS17510",0
"13301","T479_RS19340",0
"13302","T479_RS20015",0
"13303","T479_RS20400",0
"13304","T479_RS21655",0
"13305","FX081_RS18985",0
"13306","KHO23_RS34780",0
"13307","ACLNGM_RS02680",0
"13308","ACLNGM_RS03270",0
"13309","ACLNGM_RS12760",0
"13310","ACLNGM_RS15865",0
"13311","GV64_RS00315",0
"13312","GV64_RS01635",0
"13313","GV64_RS02295",0
"13314","GV64_RS04995",0
"13315","GV64_RS10035",0
"13316","GV64_RS21145",0
"13317","DYH35_RS02335",0
"13318","DYH35_RS05405",0
"13319","DYH35_RS09770",0
"13320","B9Q17_RS06210",0
"13321","B9Q17_RS11195",0
"13322","B9Q17_RS14460",0
"13323","B9Q17_RS14465",0
"13324","BRE_RS02160",0
"13325","HNP71_RS13935",0
"13326","BM297_RS21200",0
"13327","BM297_RS21300",0
"13328","SS2_RS16830",0
"13329","K4G67_RS14930",0
"13330","J2S68_RS13090",0
"13331","J2S68_RS20105",0
"13332","J2S68_RS20815",0
"13333","J6J28_RS12775",0
"13334","J6J28_RS07380",0
"13335","J6J28_RS12700",0
"13336","LC033_RS16245",0
"13337","LZ198_RS21150",0
"13338","LZ198_RS42385",0
"13339","V6W77_RS10405",0
"13340","D0D37_RS46405",0
"13341","ACFSQS_RS16045",0
"13342","DJ533_RS02575",0
"13343","DJ533_RS05285",0
"13344","DJ533_RS05910",0
"13345","DJ533_RS10155",0
"13346","DJ533_RS15915",0
"13347","DJ533_RS17835",0
"13348","DJ533_RS18370",0
"13349","FVR03_RS24130",0
"13350","CHB77_RS17680",0
"13351","DXN05_RS24385",0
"13352","B5X47_RS06235",0
"13353","B5X47_RS06240",0
"13354","B5X47_RS13890",0
"13355","B5X47_RS13905",0
"13356","ACX6CF_RS07455",0
"13357","ACX6CF_RS15165",0
"13358","ACX6CF_RS25730",0
"13359","ACX6CF_RS25740",0
"13360","ACX6CF_RS25745",0
"13361","ACX6CF_RS25985",0
"13362","QKW35_RS21180",0
"13363","NLJ00_RS00130",0
"13364","NLJ00_RS02775",0
"13365","NLJ00_RS10825",0
"13366","NLJ00_RS19265",0
"13367","NLJ00_RS21480",0
"13368","A4R43_RS14385",0
"13369","A4R43_RS18135",0
"13370","A4R43_RS19005",0
"13371","A4R43_RS22355",0
"13372","HM1_RS01025",0
"13373","HM1_RS04395",0
"13374","HM1_RS04985",0
"13375","HM1_RS06045",0
"13376","HM1_RS08155",0
"13377","HM1_RS10365",0
"13378","HM1_RS10685",0
"13379","HM1_RS10770",0
"13380","HM1_RS12875",0
"13381","HM1_RS14045",0
"13382","LLO_RS01575",0
"13383","LLO_RS02415",0
"13384","LLO_RS04960",0
"13385","LLO_RS13335",0
"13386","WJM97_RS02060",0
"13387","WJM97_RS02715",0
"13388","WJM97_RS10030",0
"13389","WJM97_RS10305",0
"13390","ESP51_RS17950",0
"13391","ESP51_RS20105",0
"13392","ESP51_RS20160",0
"13393","HZR21_RS11160",0
"13394","C7I84_RS29130",0
"13395","FGKAn22_RS01605",0
"13396","FGKAn22_RS04910",0
"13397","D779_RS16255",0
"13398","SACC_RS04600",0
"13399","B9P64_RS15585",0
"13400","B9P64_RS19620",0
"13401","B9P64_RS09620",0
"13402","FQY64_RS14475",0
"13403","LWP59_RS04025",0
"13404","LWP59_RS05230",0
"13405","LWP59_RS11985",0
"13406","DNK49_RS22655",0
"13407","DX116_RS19705",0
"13408","QTI33_RS34975",0
"13409","M3089_RS15690",0
"13410","M3089_RS15740",0
"13411","M3089_RS15750",0
"13412","FS650_RS20350",0
"13413","FS650_RS20485",0
"13414","AN477_RS09250",0
"13415","AN477_RS04530",0
"13416","AN477_RS03275",0
"13417","AN477_RS00170",0
"13418","GGR33_RS25635",0
"13419","V6B08_RS01765",0
"13420","DOM57_RS13725",0
"13421","PKE90_RS00010",0
"13422","PKE90_RS18695",0
"13423","FHS72_RS18320",0
"13424","OU25_RS10970",0
"13425","BQ5209_RS10410",0
"13426","CFOUR_RS03015",0
"13427","CFOUR_RS05450",0
"13428","CFOUR_RS09150",0
"13429","CFOUR_RS10725",0
"13430","BUR42_RS29240",0
"13431","CVE23_RS01085",0
"13432","CVE23_RS01325",0
"13433","CVE23_RS16950",0
"13434","CVE23_RS17580",0
"13435","CVE23_RS20055",0
"13436","CVE23_RS21185",0
"13437","CVE23_RS22180",0
"13438","GIS00_RS26710",0
"13439","IFO68_RS19500",0
"13440","IFO68_RS21800",0
"13441","IFO68_RS21815",0
"13442","IFO68_RS09460",0
"13443","CBP76_RS13315",0
"13444","CBP76_RS09295",0
"13445","SU86_RS04135",0
"13446","MB46_RS00005",0
"13447","MB46_RS00020",0
"13448","MB46_RS04215",0
"13449","MB46_RS16250",0
"13450","MB46_RS16265",0
"13451","MB46_RS19115",0
"13452","MB46_RS19130",0
"13453","NS3_RS27980",0
"13454","CDH50_RS14870",0
"13455","BN3349_RS03790",0
"13456","BN3349_RS03995",0
"13457","BN3349_RS11805",0
"13458","BN3349_RS11950",0
"13459","HMPREF9257_RS02710",0
"13460","JOE57_RS16950",0
"13461","EKM94_RS12560",0
"13462","EKM94_RS12030",0
"13463","EKM94_RS12150",0
"13464","EKM94_RS12185",0
"13465","EKM94_RS12570",0
"13466","MANAM107_RS00200",0
"13467","MANAM107_RS04020",0
"13468","MANAM107_RS09455",0
"13469","BQ4446_RS03205",0
"13470","BQ4446_RS07330",0
"13471","HMPREF2129_RS10260",0
"13472","CQA75_RS08220",0
"13473","CQA75_RS08820",0
"13474","HCN58_RS23970",0
"13475","H3V45_RS11260",0
"13476","H3V45_RS18640",0
"13477","H3V45_RS19485",0
"13478","H3V45_RS22640",0
"13479","AKV04_RS00420",0
"13480","AKV04_RS25230",0
"13481","Q331_RS0118895",0
"13482","DEIPI_RS0102640",0
"13483","DEIPI_RS0117520",0
"13484","FFM63_RS09730",0
"13485","BUE29_RS13770",0
"13486","G3A47_RS01950",0
"13487","G3A47_RS22820",0
"13488","FHP04_RS13955",0
"13489","SPICO_RS01085",0
"13490","SPICO_RS03385",0
"13491","SPICO_RS03845",0
"13492","C8N40_RS22900",0
"13493","C8N40_RS22905",0
"13494","C8N40_RS22335",0
"13495","EDM53_RS02290",0
"13496","A8V01_RS25810",0
"13497","ACO03U_RS02990",0
"13498","ACO03U_RS13685",0
"13499","F542_RS06975",0
"13500","F542_RS08065",0
"13501","F542_RS09025",0
"13502","F542_RS09140",0
"13503","F542_RS09800",0
"13504","F542_RS10430",0
"13505","AWB72_RS28195",0
"13506","Axi01nite_RS48510",0
"13507","CLVI_RS15475",0
"13508","CLVI_RS17110",0
"13509","CLVI_RS17125",0
"13510","CLVI_RS17130",0
"13511","CLVI_RS17190",0
"13512","GA693_RS00450",0
"13513","GA693_RS00965",0
"13514","GA693_RS05580",0
"13515","GA693_RS09205",0
"13516","GA693_RS12025",0
"13517","GA693_RS12280",0
"13518","GA693_RS13225",0
"13519","AAGD95_RS02180",0
"13520","H7350_RS16950",0
"13521","BLU88_RS09420",0
"13522","BLU88_RS14775",0
"13523","BLU88_RS17200",0
"13524","BLU88_RS17225",0
"13525","B036_RS0125720",0
"13526","FN782_RS10775",0
"13527","FN782_RS16210",0
"13528","FN782_RS16585",0
"13529","MU558_RS02415",0
"13530","MU558_RS06070",0
"13531","MU558_RS15350",0
"13532","ACFO0D_RS12645",0
"13533","ACFO0D_RS19640",0
"13534","D1223_RS16570",0
"13535","SACSAC_RS00005",0
"13536","SACSAC_RS10365",0
"13537","SACSAC_RS13840",0
"13538","KJY73_RS21685",0
"13539","KJY73_RS21610",0
"13540","LV89_RS09010",0
"13541","LV89_RS17565",0
"13542","LV89_RS21350",0
"13543","LV89_RS24780",0
"13544","C6Y62_RS05155",0
"13545","C6Y62_RS05190",0
"13546","ACFHYO_RS15845",0
"13547","HNR76_RS10095",0
"13548","EZ315_RS03845",0
"13549","EZ315_RS05320",0
"13550","EZ315_RS06400",0
"13551","H1R19_RS09365",0
"13552","H1R19_RS13600",0
"13553","H1R19_RS16795",0
"13554","H1R19_RS20455",0
"13555","E1269_RS30665",0
"13556","TZ48_RS04045",0
"13557","TZ48_RS04050",0
"13558","TZ48_RS04480",0
"13559","TZ48_RS04485",0
"13560","KUG47_RS16575",0
"13561","BN350_RS19795",0
"13562","ACSZLD_RS06255",0
"13563","ACSZLD_RS16775",0
"13564","ACSZLD_RS16830",0
"13565","E1H16_RS18290",0
"13566","SALPAC3_RS0104745",0
"13567","SALPAC3_RS0113220",0
"13568","SALPAC3_RS0120185",0
"13569","H7993_RS20665",0
"13570","F3H32_RS17450",0
"13571","M1B35_RS30120",0
"13572","C1710_RS01060",0
"13573","C1710_RS01965",0
"13574","C1710_RS03980",0
"13575","VSAL_RS00545",0
"13576","VSAL_RS00560",0
"13577","VSAL_RS00585",0
"13578","VSAL_RS00615",0
"13579","VSAL_RS00650",0
"13580","VSAL_RS02450",0
"13581","VSAL_RS02465",0
"13582","VSAL_RS03745",0
"13583","VSAL_RS13405",0
"13584","VSAL_RS13625",0
"13585","VSAL_RS15160",0
"13586","VSAL_RS20370",0
"13587","LG3211_RS02020",0
"13588","LG3211_RS04160",0
"13589","IEV15_RS14445",0
"13590","EKM71_RS10900",0
"13591","QOS10_RS09365",0
"13592","QOS10_RS09530",0
"13593","QOS10_RS09675",0
"13594","QOS10_RS09895",0
"13595","EV378_RS02370",0
"13596","EV378_RS06680",0
"13597","EV378_RS14320",0
"13598","GDN47_RS31725",0
"13599","ABD241_RS20620",0
"13600","AXX12_RS01755",0
"13601","AXX12_RS01770",0
"13602","QEZ41_RS12005",0
"13603","KP78_RS00005",0
"13604","ACICP1_RS00725",0
"13605","BST97_RS07795",0
"13606","BST97_RS14450",0
"13607","JOE56_RS02850",0
"13608","JOE56_RS05100",0
"13609","JOE56_RS09420",0
"13610","OO184_RS07425",0
"13611","OO184_RS21040",0
"13612","OO184_RS21490",0
"13613","OO184_RS23830",0
"13614","EPD60_RS03535",0
"13615","EPD60_RS07185",0
"13616","EPD60_RS13535",0
"13617","ACRVY7_RS22555",0
"13618","ATHL_RS11340",0
"13619","ATHL_RS13530",0
"13620","NLF94_RS00105",0
"13621","IEN85_RS02605",0
"13622","IEN85_RS02630",0
"13623","IEN85_RS02655",0
"13624","IEN85_RS10140",0
"13625","OXIME_RS07515",0
"13626","ABD059_RS02225",0
"13627","DMY87_RS23920",0
"13628","ACFFHF_RS00290",0
"13629","ACFFHF_RS02195",0
"13630","ACFFHF_RS15530",0
"13631","ACFFHF_RS18335",0
"13632","ACFFHF_RS19155",0
"13633","ACFFHF_RS00295",0
"13634","ACFFHF_RS11750",0
"13635","ACFFHF_RS00950",0
"13636","ACFFHF_RS01130",0
"13637","ACFFHF_RS12745",0
"13638","BH720_RS00025",0
"13639","BH720_RS14010",0
"13640","BH720_RS24200",0
"13641","D2845_RS00855",0
"13642","D2845_RS02210",0
"13643","EV379_RS09985",0
"13644","EV379_RS11200",0
"13645","EV379_RS14370",0
"13646","OTERR_RS03235",0
"13647","OTERR_RS04820",0
"13648","OTERR_RS13760",0
"13649","AR686_RS04595",0
"13650","JFY71_RS00030",0
"13651","JFY71_RS04320",0
"13652","JFY71_RS06980",0
"13653","JFY71_RS11735",0
"13654","ERD84_RS15885",0
"13655","PT603_RS00005",0
"13656","PT603_RS02395",0
"13657","PT603_RS07685",0
"13658","HGQ17_RS12930",0
"13659","HGQ17_RS13800",0
"13660","HGQ17_RS14750",0
"13661","BMZ60_RS17350",0
"13662","BMZ60_RS18985",0
"13663","N508_RS02680",0
"13664","N508_RS06895",0
"13665","N508_RS09245",0
"13666","LL14B4_RS02460",0
"13667","LL14B4_RS10875",0
"13668","LL14B4_RS11975",0
"13669","LL14B4_RS12145",0
"13670","LL14B4_RS12530",0
"13671","LL14B4_RS12900",0
"13672","MSPYR1_RS08600",0
"13673","MSPYR1_RS14040",0
"13674","TQ32_RS00485",0
"13675","Dform_RS01260",0
"13676","ABD811_RS43740",0
"13677","ACFSX3_RS15440",0
"13678","ACFSX3_RS17495",0
"13679","ACFSX3_RS23545",0
"13680","ACFSX3_RS30415",0
"13681","ACFSX3_RS30635",0
"13682","ACFSX3_RS30645",0
"13683","ACFSX3_RS30670",0
"13684","ACFSX3_RS31950",0
"13685","ACFSX3_RS32125",0
"13686","ACFSX3_RS33285",0
"13687","E0E32_RS04420",0
"13688","E0E32_RS16120",0
"13689","DWA33_RS24670",0
"13690","J2Z60_RS10840",0
"13691","ACZ5CK_RS02535",0
"13692","ACZ5CK_RS07335",0
"13693","ACZ5CK_RS09615",0
"13694","BTIS_RS08965",0
"13695","BTIS_RS09630",0
"13696","BTIS_RS10350",0
"13697","BTIS_RS11460",0
"13698","BTIS_RS11545",0
"13699","BLU02_RS04405",0
"13700","BLU02_RS07615",0
"13701","MFF13_RS25855",0
"13702","A4R29_RS25350",0
"13703","A4R29_RS25390",0
"13704","BM018_RS07350",0
"13705","T347_RS0101715",0
"13706","T347_RS0103690",0
"13707","VDIS_RS03180",0
"13708","LQ566_RS17370",0
"13709","HH214_RS01385",0
"13710","HH214_RS03745",0
"13711","HH214_RS06860",0
"13712","DSAG12_RS20710",0
"13713","EXC29_RS03085",0
"13714","CCO02nite_RS15510",0
"13715","BLU64_RS10675",0
"13716","BLU64_RS16390",0
"13717","BLU64_RS13895",0
"13718","C4B24_RS00430",0
"13719","J0911_RS03840",0
"13720","J0911_RS11095",0
"13721","FK219_RS08815",0
"13722","H0241_RS33285",0
"13723","N7U68_RS13025",0
"13724","J2S43_RS00005",0
"13725","J2S43_RS06180",0
"13726","J2S43_RS15815",0
"13727","J2S43_RS21985",0
"13728","J2S43_RS35875",0
"13729","CFN78_RS28280",0
"13730","BMX96_RS16275",0
"13731","BMX96_RS18930",0
"13732","BMX96_RS14410",0
"13733","DNK85_RS10860",0
"13734","DNK85_RS11825",0
"13735","ACEUCR_RS19970",0
"13736","ACEUCR_RS19980",0
"13737","ACEUCR_RS20040",0
"13738","J3P42_RS22450",0
"13739","DEA8626_RS14510",0
"13740","DX915_RS02040",0
"13741","DX915_RS02620",0
"13742","DX915_RS03840",0
"13743","DX915_RS05150",0
"13744","HT99x_RS02260",0
"13745","G3RUM_RS02405",0
"13746","G3RUM_RS03780",0
"13747","ABB29_RS13050",0
"13748","LEUM_RS00100",0
"13749","LEUM_RS00780",0
"13750","LEUM_RS08320",0
"13751","LEUM_RS08945",0
"13752","NFI88_RS17160",0
"13753","BM252_RS00015",0
"13754","Q6A48_RS25760",0
"13755","AX018_RS24325",0
"13756","ACFSDF_RS14535",0
"13757","ACL03I_RS39275",0
"13758","H8S59_RS25790",0
"13759","FCU66_RS37265",0
"13760","DSN64_RS19400",0
"13761","DSN64_RS19520",0
"13762","DSN64_RS19555",0
"13763","NAMH_RS00785",0
"13764","NAMH_RS03550",0
"13765","NAMH_RS07960",0
"13766","NAMH_RS08655",0
"13767","BLT32_RS10210",0
"13768","BLT32_RS12315",0
"13769","BLT32_RS08485",0
"13770","GCE9029_RS20165",0
"13771","GCE9029_RS25150",0
"13772","GCE9029_RS25185",0
"13773","GCE9029_RS25190",0
"13774","GCE9029_RS26625",0
"13775","GCE9029_RS25470",0
"13776","NFR90_RS11540",0
"13777","SHK17_RS07570",0
"13778","SHK17_RS11375",0
"13779","DPM13_RS08720",0
"13780","DPM13_RS12235",0
"13781","DPM13_RS14760",0
"13782","BT107_RS17330",0
"13783","GO621_RS18400",0
"13784","DAI17_RS20695",0
"13785","DAI17_RS20785",0
"13786","DAI17_RS20795",0
"13787","GNT64_RS16535",0
"13788","GNT64_RS20265",0
"13789","GPM24_RS22030",0
"13790","EV670_RS06260",0
"13791","EV670_RS06285",0
"13792","E7T07_RS10895",0
"13793","E7T07_RS10930",0
"13794","H5S10_RS00130",0
"13795","H5S10_RS00140",0
"13796","H5S10_RS00450",0
"13797","H5S10_RS10615",0
